,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
40,2023-02-12 17:10:13.969724,"(-0.30000001192092896, 26.400001525878906, 3.388000011444092)","(29.100000381469727, 66.9000015258789, 76.71399688720703)","(51.900001525878906, 43.20000076293945, 53.23999786376953)","(34.650001525878906, 47.85000228881836, 51.0620002746582)","(30.000001907348633, 60.000003814697266, 45.25400161743164)","(40.95000076293945, 41.70000076293945, 52.27199935913086)","(39.0, 65.25, 52.27199935913086)","(52.20000076293945, 96.75000762939453, 69.93799591064453)","(46.80000305175781, 81.75, 64.85600280761719)","(-6.450000286102295, 49.20000076293945, -2.6619999408721924)","(48.60000228881836, 39.150001525878906, 56.38600158691406)","(20.100000381469727, 36.900001525878906, 26.378000259399414)"
41,2023-02-12 17:10:13.970901,"(-1.5, 26.55000114440918, 2.177999973297119)","(29.55000114440918, 69.9000015258789, 76.47200012207031)","(54.900001525878906, 44.70000076293945, 60.257999420166016)","(38.70000076293945, 47.85000228881836, 58.07999801635742)","(29.700000762939453, 60.750003814697266, 51.54600143432617)","(42.75, 41.400001525878906, 57.8380012512207)","(40.5, 65.55000305175781, 52.75600051879883)","(51.60000228881836, 97.05000305175781, 71.14800262451172)","(47.70000076293945, 81.9000015258789, 66.06600189208984)","(-8.700000762939453, 48.900001525878906, 0.0)","(44.85000228881836, 40.20000076293945, 52.99800109863281)","(19.80000114440918, 38.10000228881836, 26.619998931884766)"
42,2023-02-12 17:10:13.972853,"(0.30000001192092896, 26.850000381469727, 5.081999778747559)","(29.400001525878906, 71.85000610351562, 76.47200012207031)","(57.30000305175781, 42.900001525878906, 55.65999984741211)","(36.45000076293945, 47.400001525878906, 55.902000427246094)","(30.900001525878906, 59.10000228881836, 54.933998107910156)","(45.60000228881836, 42.150001525878906, 57.59600067138672)","(41.70000076293945, 63.900001525878906, 49.85200119018555)","(51.750003814697266, 98.85000610351562, 71.14800262451172)","(48.60000228881836, 83.10000610351562, 68.97000122070312)","(-4.800000190734863, 47.85000228881836, 2.4200000762939453)","(46.05000305175781, 41.25, 53.7239990234375)","(21.30000114440918, 37.95000076293945, 30.492000579833984)"
43,2023-02-12 17:10:13.974591,"(1.350000023841858, 27.750001907348633, 5.808000087738037)","(30.750001907348633, 70.5, 75.98799896240234)","(51.750003814697266, 45.60000228881836, 63.40399932861328)","(37.95000076293945, 47.25, 57.59600067138672)","(31.650001525878906, 61.650001525878906, 49.61000061035156)","(44.10000228881836, 41.25, 56.62799835205078)","(40.20000076293945, 66.60000610351562, 52.99800109863281)","(52.80000305175781, 97.6500015258789, 72.84200286865234)","(48.900001525878906, 82.80000305175781, 69.93799591064453)","(-4.950000286102295, 50.400001525878906, 1.694000005722046)","(45.60000228881836, 40.5, 52.513999938964844)","(21.30000114440918, 37.80000305175781, 31.70199966430664)"
44,2023-02-12 17:10:14.016333,"(1.0500000715255737, 27.750001907348633, 7.01800012588501)","(29.55000114440918, 68.4000015258789, 81.7959976196289)","(55.20000076293945, 41.10000228881836, 58.56399917602539)","(38.400001525878906, 46.5, 59.53200149536133)","(33.150001525878906, 59.250003814697266, 53.23999786376953)","(45.30000305175781, 41.70000076293945, 61.22599792480469)","(40.05000305175781, 66.1500015258789, 55.902000427246094)","(52.05000305175781, 98.4000015258789, 75.26200103759766)","(48.150001525878906, 83.85000610351562, 70.90599822998047)","(-5.100000381469727, 52.80000305175781, 4.113999843597412)","(50.250003814697266, 44.10000228881836, 60.98400115966797)","(21.75, 39.150001525878906, 33.395999908447266)"
45,2023-02-12 17:10:14.017653,"(3.3000001907348633, 28.650001525878906, 6.776000022888184)","(30.000001907348633, 74.10000610351562, 84.94200134277344)","(51.900001525878906, 44.55000305175781, 62.43600082397461)","(37.20000076293945, 48.150001525878906, 60.01599884033203)","(33.60000228881836, 59.55000305175781, 56.14400100708008)","(47.85000228881836, 47.400001525878906, 63.88800048828125)","(38.10000228881836, 68.85000610351562, 55.417999267578125)","(51.45000076293945, 97.95000457763672, 76.95600128173828)","(47.25, 84.0, 72.35800170898438)","(-5.400000095367432, 51.900001525878906, 8.470000267028809)","(46.650001525878906, 40.05000305175781, 57.59600067138672)","(20.850000381469727, 38.400001525878906, 35.332000732421875)"
46,2023-02-12 17:10:14.059343,"(3.3000001907348633, 25.350000381469727, 7.74399995803833)","(31.80000114440918, 71.10000610351562, 82.76399993896484)","(56.55000305175781, 46.35000228881836, 66.79199981689453)","(34.80000305175781, 46.95000076293945, 64.37200164794922)","(32.25, 62.55000305175781, 55.417999267578125)","(43.20000076293945, 43.5, 63.1619987487793)","(39.30000305175781, 66.45000457763672, 58.805999755859375)","(49.650001525878906, 97.35000610351562, 77.92399597167969)","(47.10000228881836, 84.45000457763672, 73.32599639892578)","(-5.400000095367432, 52.95000076293945, 5.808000087738037)","(48.60000228881836, 41.85000228881836, 61.709999084472656)","(20.400001525878906, 39.75, 38.720001220703125)"
47,2023-02-12 17:10:14.104430,"(0.9000000357627869, 28.80000114440918, 7.986000061035156)","(30.000001907348633, 71.10000610351562, 80.8280029296875)","(54.30000305175781, 46.35000228881836, 66.30799865722656)","(34.95000076293945, 48.0, 62.194000244140625)","(33.0, 61.80000305175781, 58.56399917602539)","(41.25, 42.900001525878906, 63.88800048828125)","(34.35000228881836, 69.1500015258789, 63.88800048828125)","(49.500003814697266, 99.45000457763672, 80.10199737548828)","(46.650001525878906, 83.10000610351562, 74.29399871826172)","(-7.950000286102295, 51.45000076293945, 7.501999855041504)","(43.05000305175781, 41.55000305175781, 59.77399826049805)","(20.25, 39.150001525878906, 40.172000885009766)"
48,2023-02-12 17:10:14.105991,"(-0.6000000238418579, 29.400001525878906, 9.196000099182129)","(27.30000114440918, 72.60000610351562, 85.4260025024414)","(51.45000076293945, 47.25, 67.76000213623047)","(35.85000228881836, 49.500003814697266, 67.76000213623047)","(31.80000114440918, 62.400001525878906, 58.805999755859375)","(41.85000228881836, 43.80000305175781, 63.88800048828125)","(39.30000305175781, 66.9000015258789, 65.0979995727539)","(49.95000076293945, 99.9000015258789, 77.68199920654297)","(44.70000076293945, 84.75, 76.71399688720703)","(-8.40000057220459, 54.60000228881836, 9.437999725341797)","(43.650001525878906, 42.150001525878906, 71.14800262451172)","(18.75, 38.85000228881836, 38.47800064086914)"
49,2023-02-12 17:10:14.107644,"(-3.0, 27.750001907348633, 8.711999893188477)","(28.650001525878906, 71.70000457763672, 85.4260025024414)","(51.000003814697266, 42.900001525878906, 71.38999938964844)","(33.150001525878906, 43.95000076293945, 64.12999725341797)","(28.500001907348633, 61.500003814697266, 60.257999420166016)","(43.35000228881836, 43.5, 65.8239974975586)","(34.80000305175781, 67.20000457763672, 60.98400115966797)","(48.150001525878906, 99.30000305175781, 82.27999877929688)","(44.400001525878906, 85.05000305175781, 76.47200012207031)","(-8.850000381469727, 53.250003814697266, 7.74399995803833)","(43.35000228881836, 40.5, 61.22599792480469)","(16.650001525878906, 40.5, 39.6879997253418)"
50,2023-02-12 17:10:14.149528,"(-2.8500001430511475, 28.950000762939453, 10.64799976348877)","(27.30000114440918, 73.80000305175781, 84.21599578857422)","(52.20000076293945, 47.25, 68.97000122070312)","(33.900001525878906, 46.35000228881836, 68.72799682617188)","(31.500001907348633, 62.70000076293945, 58.07999801635742)","(40.95000076293945, 45.0, 61.95199966430664)","(33.900001525878906, 68.70000457763672, 57.8380012512207)","(47.55000305175781, 100.05000305175781, 79.13400268554688)","(41.70000076293945, 84.45000457763672, 78.40799713134766)","(-13.050000190734863, 53.10000228881836, 15.246000289916992)","(43.35000228881836, 41.25, 64.37200164794922)","(14.700000762939453, 39.0, 43.31800079345703)"
51,2023-02-12 17:10:14.150752,"(-4.800000190734863, 28.500001907348633, 11.857999801635742)","(26.55000114440918, 71.10000610351562, 85.90999603271484)","(49.95000076293945, 45.150001525878906, 70.18000030517578)","(31.80000114440918, 48.750003814697266, 63.1619987487793)","(24.750001907348633, 61.35000228881836, 59.290000915527344)","(39.75, 44.400001525878906, 61.95199966430664)","(33.0, 66.30000305175781, 66.55000305175781)","(47.10000228881836, 99.1500015258789, 79.86000061035156)","(40.20000076293945, 83.25, 77.68199920654297)","(-13.350000381469727, 51.45000076293945, 11.131999969482422)","(40.80000305175781, 43.650001525878906, 63.88800048828125)","(12.450000762939453, 39.30000305175781, 43.801998138427734)"
52,2023-02-12 17:10:14.211302,"(-6.150000095367432, 28.200000762939453, 10.890000343322754)","(25.05000114440918, 71.55000305175781, 89.78199768066406)","(47.25, 48.750003814697266, 69.69599914550781)","(30.600000381469727, 49.20000076293945, 68.24400329589844)","(28.05000114440918, 59.55000305175781, 60.257999420166016)","(39.150001525878906, 46.5, 65.33999633789062)","(33.150001525878906, 65.70000457763672, 63.88800048828125)","(43.650001525878906, 98.55000305175781, 80.34400177001953)","(39.0, 84.60000610351562, 81.31199645996094)","(-15.300000190734863, 53.10000228881836, 14.277999877929688)","(40.650001525878906, 41.400001525878906, 68.72799682617188)","(10.800000190734863, 39.30000305175781, 43.07600021362305)"
53,2023-02-12 17:10:14.211914,"(-10.050000190734863, 25.80000114440918, 11.37399959564209)","(21.600000381469727, 71.10000610351562, 88.33000183105469)","(43.05000305175781, 46.5, 71.8740005493164)","(28.950000762939453, 46.650001525878906, 66.79199981689453)","(26.250001907348633, 61.500003814697266, 64.12999725341797)","(35.10000228881836, 44.10000228881836, 67.76000213623047)","(29.55000114440918, 67.35000610351562, 63.1619987487793)","(41.70000076293945, 98.10000610351562, 84.21599578857422)","(37.95000076293945, 83.4000015258789, 80.10199737548828)","(-19.05000114440918, 51.60000228881836, 15.972000122070312)","(37.05000305175781, 38.70000076293945, 62.194000244140625)","(9.0, 39.150001525878906, 43.31800079345703)"
54,2023-02-12 17:10:14.239907,"(-10.350000381469727, 25.200000762939453, 12.100000381469727)","(18.900001525878906, 72.75, 88.33000183105469)","(47.25, 46.95000076293945, 69.21199798583984)","(26.250001907348633, 45.30000305175781, 63.88800048828125)","(24.600000381469727, 61.650001525878906, 57.59600067138672)","(35.70000076293945, 43.80000305175781, 68.97000122070312)","(29.850000381469727, 64.5, 67.2760009765625)","(39.60000228881836, 96.9000015258789, 82.03800201416016)","(36.0, 83.55000305175781, 79.61799621582031)","(-19.5, 49.20000076293945, 9.437999725341797)","(37.5, 40.80000305175781, 63.40399932861328)","(6.600000381469727, 38.10000228881836, 44.04399871826172)"
55,2023-02-12 17:10:14.241118,"(-11.40000057220459, 28.05000114440918, 11.857999801635742)","(21.30000114440918, 71.70000457763672, 86.63600158691406)","(41.70000076293945, 47.55000305175781, 71.63199615478516)","(22.80000114440918, 43.5, 64.37200164794922)","(24.0, 60.30000305175781, 63.1619987487793)","(34.80000305175781, 42.75, 62.91999816894531)","(27.900001525878906, 66.30000305175781, 66.55000305175781)","(39.30000305175781, 97.35000610351562, 82.27999877929688)","(35.70000076293945, 82.35000610351562, 81.06999969482422)","(-21.75, 51.150001525878906, 15.003999710083008)","(36.60000228881836, 38.25, 67.03399658203125)","(6.450000286102295, 36.150001525878906, 43.31800079345703)"
56,2023-02-12 17:10:14.284419,"(-12.90000057220459, 25.650001525878906, 11.131999969482422)","(19.5, 70.95000457763672, 88.5719985961914)","(45.900001525878906, 43.80000305175781, 72.35800170898438)","(24.450000762939453, 47.70000076293945, 67.76000213623047)","(22.350000381469727, 59.400001525878906, 63.1619987487793)","(32.400001525878906, 41.400001525878906, 65.33999633789062)","(25.950000762939453, 68.55000305175781, 67.03399658203125)","(37.80000305175781, 96.75000762939453, 84.21599578857422)","(34.05000305175781, 80.10000610351562, 78.89199829101562)","(-24.900001525878906, 50.400001525878906, 15.48799991607666)","(32.85000228881836, 40.95000076293945, 63.88800048828125)","(3.450000047683716, 37.20000076293945, 41.38199996948242)"
57,2023-02-12 17:10:14.286110,"(-14.850000381469727, 25.200000762939453, 12.342000007629395)","(18.30000114440918, 69.9000015258789, 88.33000183105469)","(40.05000305175781, 44.400001525878906, 67.51799774169922)","(21.30000114440918, 45.900001525878906, 64.85600280761719)","(20.25, 60.750003814697266, 57.11199951171875)","(32.85000228881836, 41.25, 64.12999725341797)","(23.100000381469727, 65.25, 59.290000915527344)","(38.400001525878906, 97.05000305175781, 81.7959976196289)","(31.200000762939453, 80.25, 79.86000061035156)","(-26.250001907348633, 49.05000305175781, 12.342000007629395)","(34.35000228881836, 41.10000228881836, 67.76000213623047)","(4.650000095367432, 35.55000305175781, 42.349998474121094)"
58,2023-02-12 17:10:14.287840,"(-17.100000381469727, 25.500001907348633, 10.406000137329102)","(19.80000114440918, 69.60000610351562, 88.81400299072266)","(39.60000228881836, 44.10000228881836, 69.21199798583984)","(22.5, 43.80000305175781, 66.30799865722656)","(18.600000381469727, 60.30000305175781, 61.46799850463867)","(28.80000114440918, 41.400001525878906, 65.0979995727539)","(24.0, 69.0, 59.53200149536133)","(36.45000076293945, 96.0, 82.52200317382812)","(30.750001907348633, 84.30000305175781, 77.44000244140625)","(-25.80000114440918, 49.20000076293945, 15.729999542236328)","(34.20000076293945, 37.650001525878906, 61.709999084472656)","(1.6500000953674316, 36.0, 42.10799789428711)"
59,2023-02-12 17:10:14.374828,"(-20.400001525878906, 24.450000762939453, 9.92199993133545)","(17.25, 67.20000457763672, 86.39399719238281)","(37.650001525878906, 41.85000228881836, 70.90599822998047)","(24.150001525878906, 43.35000228881836, 72.35800170898438)","(17.700000762939453, 61.05000305175781, 61.46799850463867)","(27.750001907348633, 37.20000076293945, 65.58200073242188)","(24.0, 64.6500015258789, 62.91999816894531)","(34.20000076293945, 95.85000610351562, 79.86000061035156)","(29.55000114440918, 78.9000015258789, 76.47200012207031)","(-27.000001907348633, 46.35000228881836, 11.616000175476074)","(30.450000762939453, 39.900001525878906, 63.645999908447266)","(1.6500000953674316, 35.25, 39.93000030517578)"
60,2023-02-12 17:10:14.375907,"(-18.150001525878906, 23.55000114440918, 8.953999519348145)","(12.750000953674316, 70.35000610351562, 83.48999786376953)","(37.35000228881836, 39.60000228881836, 68.72799682617188)","(22.5, 43.80000305175781, 62.194000244140625)","(15.450000762939453, 59.85000228881836, 53.7239990234375)","(30.750001907348633, 39.0, 65.0979995727539)","(19.80000114440918, 62.250003814697266, 66.79199981689453)","(35.10000228881836, 94.6500015258789, 78.6500015258789)","(29.250001907348633, 79.6500015258789, 78.40799713134766)","(-28.200000762939453, 43.95000076293945, 8.953999519348145)","(29.250001907348633, 37.650001525878906, 62.194000244140625)","(-0.6000000238418579, 34.35000228881836, 41.38199996948242)"
61,2023-02-12 17:10:14.377647,"(-20.55000114440918, 22.650001525878906, 7.986000061035156)","(9.600000381469727, 66.60000610351562, 84.69999694824219)","(36.30000305175781, 42.150001525878906, 69.69599914550781)","(21.30000114440918, 40.05000305175781, 63.40399932861328)","(13.65000057220459, 55.20000076293945, 58.321998596191406)","(27.750001907348633, 37.20000076293945, 64.61399841308594)","(22.950000762939453, 62.400001525878906, 60.742000579833984)","(33.45000076293945, 94.05000305175781, 79.13400268554688)","(28.80000114440918, 79.80000305175781, 74.77799987792969)","(-32.25, 44.55000305175781, 9.680000305175781)","(28.650001525878906, 34.05000305175781, 61.95199966430664)","(-1.6500000953674316, 34.650001525878906, 38.236000061035156)"
62,2023-02-12 17:10:14.379463,"(-21.900001525878906, 23.25, 7.986000061035156)","(9.300000190734863, 65.25, 82.52200317382812)","(34.05000305175781, 43.05000305175781, 66.30799865722656)","(19.05000114440918, 41.85000228881836, 66.30799865722656)","(17.700000762939453, 57.30000305175781, 60.98400115966797)","(24.30000114440918, 39.150001525878906, 60.98400115966797)","(21.75, 61.500003814697266, 59.290000915527344)","(31.05000114440918, 94.05000305175781, 75.26200103759766)","(27.000001907348633, 75.9000015258789, 75.74600219726562)","(-31.200000762939453, 45.60000228881836, 7.501999855041504)","(26.55000114440918, 35.55000305175781, 60.257999420166016)","(-1.8000000715255737, 31.950000762939453, 37.99399948120117)"
